ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge,payment_type
T06628,1.0,2021-07-05 09:32:21,2021-07-05 09:39:27,N,1.0,74,166,1.0,1.8,7.5,0.0,0.5,1.65,0.0,,0.3,9.95,1.0,0.0,1.0
T05615,2.0,2021-07-04 11:25:30,2021-07-04 11:30:46,N,1.0,75,74,1.0,1.6,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T04903,2.0,2021-07-03 17:56:32,2021-07-03 18:05:07,N,1.0,42,247,1.0,1.59,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T03701,1.0,2021-07-02 21:46:03,2021-07-02 21:52:51,N,1.0,97,25,1.0,0.7,6.0,0.5,0.5,1.45,0.0,,0.3,8.75,1.0,0.0,1.0
T02448,2.0,2021-07-02 10:59:55,2021-07-02 11:11:16,N,1.0,65,190,1.0,2.25,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,2.0
T00915,2.0,2021-07-01 15:36:54,2021-07-01 15:38:03,N,1.0,264,264,1.0,0.0,1.1,0.0,0.5,0.0,0.0,,0.3,1.9,1.0,0.0,2.0
T04572,2.0,2021-07-03 14:06:40,2021-07-03 15:05:38,N,1.0,44,115,4.0,16.05,58.0,0.0,0.5,0.0,0.0,,0.3,58.8,1.0,0.0,1.0
T00827,2.0,2021-07-01 13:27:18,2021-07-01 14:05:12,N,1.0,75,217,1.0,9.19,33.0,0.0,0.5,0.0,0.0,,0.3,36.55,1.0,2.75,2.0
T02534,2.0,2021-07-02 11:05:49,2021-07-02 11:08:21,N,1.0,74,41,1.0,0.37,3.5,0.0,0.5,1.0,0.0,,0.3,5.3,1.0,0.0,1.0
T01554,1.0,2021-07-01 18:40:59,2021-07-01 19:12:50,N,1.0,236,116,1.0,0.0,16.2,0.0,0.5,0.0,0.0,,0.3,17.0,1.0,0.0,1.0
T06384,2.0,2021-07-04 21:19:01,2021-07-04 22:08:12,N,1.0,22,75,1.0,31.24,83.0,0.5,0.5,0.0,6.55,,0.3,90.85,1.0,0.0,1.0
T01487,2.0,2021-07-01 18:19:37,2021-07-01 18:35:43,N,1.0,75,229,1.0,3.1,13.0,1.0,0.5,2.0,0.0,,0.3,19.55,1.0,2.75,1.0
T03668,2.0,2021-07-02 19:59:14,2021-07-02 20:08:51,N,1.0,33,181,1.0,2.12,9.0,0.5,0.5,2.58,0.0,,0.3,12.88,1.0,0.0,1.0
T09022,2.0,2021-07-06 16:11:04,2021-07-06 16:30:34,N,1.0,75,74,2.0,2.4,14.0,1.0,0.5,1.0,0.0,,0.3,16.8,1.0,0.0,1.0
T00464,2.0,2021-07-01 08:46:30,2021-07-01 08:59:35,N,1.0,181,89,2.0,2.0,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1.0,0.0,1.0
T04327,2.0,2021-07-03 12:21:34,2021-07-03 12:34:12,N,1.0,43,161,4.0,2.41,10.5,0.0,0.5,1.0,0.0,,0.3,15.05,1.0,2.75,1.0
T05113,2.0,2021-07-03 20:51:31,2021-07-03 21:04:08,N,5.0,42,247,1.0,2.17,12.0,0.0,0.0,0.0,0.0,,0.3,12.3,2.0,0.0,2.0
T08188,2.0,2021-07-06 10:43:53,2021-07-06 10:51:29,N,1.0,75,238,1.0,1.4,7.5,0.0,0.5,2.21,0.0,,0.3,13.26,1.0,2.75,1.0
T01729,2.0,2021-07-01 20:01:29,2021-07-01 20:48:28,N,1.0,76,76,1.0,16.33,49.0,0.5,0.5,0.0,0.0,,0.3,50.3,1.0,0.0,1.0
T03290,2.0,2021-07-02 17:21:30,2021-07-02 17:29:31,N,1.0,75,141,1.0,1.57,7.5,1.0,0.5,0.0,0.0,,0.3,12.05,1.0,2.75,1.0
T07285,2.0,2021-07-05 17:49:42,2021-07-05 18:02:03,N,1.0,52,228,1.0,4.17,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,1.0,0.0,2.0
T05974,2.0,2021-07-04 16:13:48,2021-07-04 16:23:54,N,1.0,166,238,1.0,1.89,9.0,0.0,0.5,0.0,0.0,,0.3,12.55,1.0,2.75,2.0
T01051,2.0,2021-07-01 15:50:23,2021-07-01 16:00:30,N,1.0,43,166,1.0,1.83,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,2.0
T05158,2.0,2021-07-03 20:20:19,2021-07-03 20:32:26,N,1.0,182,169,2.0,4.26,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,1.0,0.0,2.0
T09662,2.0,2021-07-07 05:07:30,2021-07-07 05:20:01,N,1.0,116,159,1.0,2.98,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T07464,2.0,2021-07-05 19:10:55,2021-07-05 19:24:47,N,1.0,130,131,2.0,2.97,12.0,0.0,0.5,2.0,0.0,,0.3,14.8,1.0,0.0,1.0
T01967,2.0,2021-07-02 03:41:25,2021-07-02 03:51:41,N,1.0,74,138,1.0,6.83,19.5,0.5,0.5,0.0,6.55,,0.3,27.35,1.0,0.0,1.0
T01753,1.0,2021-07-01 20:02:00,2021-07-01 20:17:14,N,1.0,65,228,1.0,2.6,12.0,0.5,0.5,2.65,0.0,,0.3,15.95,1.0,0.0,1.0
T08617,2.0,2021-07-06 13:10:58,2021-07-06 13:14:04,N,1.0,75,75,1.0,0.67,4.5,0.0,0.5,1.59,0.0,,0.3,6.89,1.0,0.0,1.0
T01238,2.0,2021-07-01 16:15:36,2021-07-01 16:22:23,N,1.0,65,49,1.0,1.08,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T02567,2.0,2021-07-02 11:39:50,2021-07-02 12:21:13,N,1.0,181,138,1.0,13.56,41.0,0.0,0.5,0.0,0.0,,0.3,41.8,1.0,0.0,2.0
T03112,2.0,2021-07-02 16:26:14,2021-07-02 16:35:27,N,1.0,166,41,1.0,1.06,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T00103,2.0,2021-07-01 06:21:40,2021-07-01 06:30:09,N,1.0,74,75,1.0,1.75,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1.0,0.0,1.0
T05389,2.0,2021-07-04 02:55:23,2021-07-04 03:14:46,N,1.0,255,100,1.0,5.83,20.0,0.5,0.5,0.0,0.0,,0.3,24.05,1.0,2.75,2.0
T05951,2.0,2021-07-04 15:30:40,2021-07-04 15:39:32,N,1.0,74,262,1.0,2.14,9.0,0.0,0.5,2.51,0.0,,0.3,15.06,1.0,2.75,1.0
T04861,2.0,2021-07-03 17:33:33,2021-07-03 17:43:30,N,1.0,7,7,5.0,1.35,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T09450,2.0,2021-07-06 20:53:09,2021-07-06 20:58:52,N,1.0,75,263,1.0,0.97,6.0,0.5,0.5,2.0,0.0,,0.3,9.3,1.0,0.0,1.0
T00574,2.0,2021-07-01 11:05:23,2021-07-01 11:31:30,N,1.0,82,97,1.0,6.66,23.5,0.0,0.5,4.86,0.0,,0.3,29.16,1.0,0.0,1.0
T08253,2.0,2021-07-06 10:13:46,2021-07-06 10:21:42,N,1.0,41,75,1.0,0.0,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T00296,2.0,2021-07-01 09:33:10,2021-07-01 09:48:15,N,1.0,74,239,1.0,3.09,12.5,0.0,0.5,3.21,0.0,,0.3,19.26,1.0,2.75,1.0
T04942,2.0,2021-07-03 18:08:16,2021-07-03 18:11:51,N,1.0,159,159,1.0,0.73,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T08305,2.0,2021-07-06 11:53:04,2021-07-06 12:24:27,N,1.0,43,20,1.0,10.27,32.5,0.0,0.5,0.0,0.0,,0.3,33.3,1.0,0.0,2.0
T04808,2.0,2021-07-03 17:32:59,2021-07-03 17:38:16,N,1.0,74,236,1.0,1.41,6.5,0.0,0.5,2.01,0.0,,0.3,12.06,1.0,2.75,1.0
T03119,1.0,2021-07-02 16:49:19,2021-07-02 16:53:15,N,1.0,41,166,2.0,0.6,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T03025,2.0,2021-07-02 17:04:47,2021-07-03 00:00:00,N,1.0,196,56,1.0,8.15,38.0,0.0,0.5,38.8,0.0,,0.3,77.6,1.0,0.0,1.0
T00463,2.0,2021-07-01 10:44:11,2021-07-01 10:48:18,N,1.0,41,151,1.0,1.0,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,0.0,1.0
T07545,2.0,2021-07-05 18:57:21,2021-07-05 19:02:57,N,1.0,74,41,1.0,0.86,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,1.0
T04915,2.0,2021-07-03 17:43:20,2021-07-03 17:54:29,N,1.0,75,161,1.0,2.51,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,1.0,2.75,2.0
T04173,1.0,2021-07-03 10:27:08,2021-07-03 10:37:58,Y,1.0,74,151,1.0,2.1,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0,2.0
T09907,1.0,2021-07-07 09:14:08,2021-07-07 09:18:46,N,1.0,75,75,1.0,0.4,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,3.0
T02307,2.0,2021-07-02 09:16:45,2021-07-02 09:23:04,N,1.0,41,42,1.0,1.01,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0,1.0
T02355,2.0,2021-07-02 10:39:15,2021-07-02 10:43:24,N,1.0,41,41,1.0,0.74,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,0.0,1.0
T09046,2.0,2021-07-06 16:35:00,2021-07-06 16:41:44,N,1.0,75,74,2.0,1.42,7.0,1.0,0.5,1.32,0.0,,0.3,10.12,1.0,0.0,1.0
T02083,2.0,2021-07-02 07:58:51,2021-07-02 08:01:08,N,1.0,75,41,1.0,0.52,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T01087,2.0,2021-07-01 15:45:55,2021-07-01 15:58:34,N,1.0,74,238,1.0,2.27,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,1.0,2.75,2.0
T07295,2.0,2021-07-05 16:59:13,2021-07-05 17:10:46,N,1.0,74,262,1.0,2.32,10.0,1.0,0.5,2.91,0.0,,0.3,17.46,1.0,2.75,1.0
T05330,2.0,2021-07-04 00:37:37,2021-07-04 00:43:51,N,1.0,75,238,1.0,1.28,6.5,0.5,0.5,0.0,0.0,,0.3,10.55,1.0,2.75,2.0
T00176,2.0,2021-07-01 07:18:01,2021-07-01 07:26:14,N,1.0,152,238,1.0,1.8,8.0,0.0,0.5,1.5,0.0,,0.3,10.3,1.0,0.0,1.0
T02836,2.0,2021-07-02 14:26:21,2021-07-02 14:53:48,N,1.0,74,164,5.0,4.72,21.0,0.0,0.5,0.0,0.0,,0.3,24.55,1.0,2.75,2.0
T01194,2.0,2021-07-01 16:43:00,2021-07-01 16:50:09,N,1.0,74,43,1.0,1.02,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T04961,2.0,2021-07-03 18:31:40,2021-07-03 18:50:25,N,1.0,75,213,1.0,6.85,21.5,0.0,0.5,0.0,0.0,,0.3,22.3,1.0,0.0,2.0
T07239,2.0,2021-07-05 17:34:53,2021-07-05 17:42:48,N,1.0,42,166,1.0,1.22,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T01086,2.0,2021-07-01 15:37:05,2021-07-01 15:43:09,N,1.0,75,74,1.0,1.24,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,0.0,1.0
T09394,2.0,2021-07-06 19:06:07,2021-07-06 19:08:51,N,1.0,75,75,1.0,0.64,4.0,1.0,0.5,1.74,0.0,,0.3,7.54,1.0,0.0,1.0
T05363,2.0,2021-07-04 01:36:46,2021-07-04 01:44:05,N,1.0,244,116,1.0,1.48,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T01261,2.0,2021-07-01 16:56:44,2021-07-01 18:09:22,N,1.0,55,75,1.0,22.48,68.5,1.0,0.5,0.0,6.55,,0.3,76.85,1.0,0.0,1.0
T09059,2.0,2021-07-06 17:49:46,2021-07-06 17:59:39,N,1.0,75,74,1.0,1.58,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T06257,2.0,2021-07-04 19:00:27,2021-07-04 19:05:21,N,1.0,74,43,1.0,1.04,6.0,0.0,0.5,1.0,0.0,,0.3,7.8,1.0,0.0,1.0
T04283,2.0,2021-07-03 12:01:41,2021-07-03 13:21:07,N,1.0,213,154,2.0,26.14,81.5,0.0,0.5,0.0,6.55,,0.3,88.85,1.0,0.0,1.0
T06845,2.0,2021-07-05 13:17:04,2021-07-05 13:27:03,N,1.0,166,74,1.0,1.85,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,1.0,0.0,2.0
T00594,2.0,2021-07-01 11:18:15,2021-07-01 11:23:14,N,1.0,7,7,1.0,0.5,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,0.0,1.0
T00302,2.0,2021-07-01 09:45:26,2021-07-01 10:10:58,N,1.0,42,142,1.0,4.14,18.0,0.0,0.5,3.0,0.0,,0.3,24.55,1.0,2.75,1.0
T09226,2.0,2021-07-06 18:33:57,2021-07-06 19:04:42,N,1.0,75,7,1.0,6.01,23.0,1.0,0.5,0.0,0.0,,0.3,27.55,1.0,2.75,2.0
T05359,2.0,2021-07-04 00:31:31,2021-07-04 00:41:10,N,1.0,42,41,1.0,1.8,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T08057,2.0,2021-07-06 08:30:39,2021-07-06 08:30:46,N,5.0,197,197,1.0,0.0,25.0,0.0,0.0,0.0,0.0,,0.3,25.3,2.0,0.0,2.0
T04294,2.0,2021-07-03 11:55:54,2021-07-03 12:10:45,N,1.0,74,116,1.0,3.43,13.5,0.0,0.5,1.7,0.0,,0.3,16.0,1.0,0.0,1.0
T00238,1.0,2021-07-01 08:03:27,2021-07-01 08:17:11,N,1.0,166,42,1.0,2.1,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0,2.0
T00736,2.0,2021-07-01 13:03:21,2021-07-01 13:38:17,N,1.0,129,171,1.0,5.86,24.5,0.0,0.5,7.59,0.0,,0.3,32.89,1.0,0.0,1.0
T04670,2.0,2021-07-03 15:51:20,2021-07-03 16:05:45,N,1.0,159,41,1.0,2.21,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,1.0,0.0,2.0
T08503,2.0,2021-07-06 12:42:38,2021-07-06 12:49:02,N,1.0,95,95,1.0,1.01,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,0.0,1.0
T03409,1.0,2021-07-02 18:23:50,2021-07-02 18:27:50,N,1.0,166,166,1.0,0.6,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T01777,2.0,2021-07-01 21:09:56,2021-07-01 21:26:08,N,1.0,130,191,1.0,4.72,16.0,0.5,0.5,3.46,0.0,,0.3,20.76,1.0,0.0,1.0
T01991,2.0,2021-07-02 05:29:12,2021-07-02 05:29:54,N,1.0,169,169,1.0,0.19,3.0,0.5,0.5,0.86,0.0,,0.3,5.16,1.0,0.0,1.0
T01743,2.0,2021-07-01 20:49:56,2021-07-01 20:57:12,N,1.0,7,223,1.0,1.06,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1.0,0.0,2.0
T07943,1.0,2021-07-06 07:37:03,2021-07-06 07:54:24,N,1.0,152,75,1.0,2.7,13.5,0.0,0.5,3.55,0.0,,0.3,17.85,1.0,0.0,1.0
T07349,2.0,2021-07-05 18:46:15,2021-07-05 19:00:35,N,1.0,74,239,1.0,3.29,13.0,0.0,0.5,2.5,0.0,,0.3,19.05,1.0,2.75,1.0
T02707,1.0,2021-07-02 13:46:46,2021-07-02 14:07:01,N,1.0,76,91,1.0,0.0,18.2,0.0,0.5,0.0,0.0,,0.3,19.0,1.0,0.0,1.0
T00035,2.0,2021-07-01 01:12:44,2021-07-01 01:18:14,N,1.0,136,127,1.0,0.79,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,2.0
T05021,1.0,2021-07-03 19:41:34,2021-07-03 20:01:06,N,1.0,74,74,1.0,4.7,16.5,2.75,0.5,4.01,0.0,,0.3,24.06,1.0,2.75,1.0
T00780,1.0,2021-07-01 12:50:43,2021-07-01 13:06:51,N,1.0,14,11,1.0,0.0,10.2,0.0,0.5,0.0,0.0,,0.3,11.0,1.0,0.0,1.0
T08451,2.0,2021-07-06 12:25:22,2021-07-06 12:39:07,N,1.0,244,24,5.0,3.22,13.0,0.0,0.5,2.0,0.0,,0.3,15.8,1.0,0.0,1.0
T07020,2.0,2021-07-05 15:24:44,2021-07-05 16:13:12,N,1.0,95,14,1.0,18.03,52.5,0.0,0.5,0.0,0.0,,0.3,53.3,1.0,0.0,2.0
T08270,2.0,2021-07-06 10:27:51,2021-07-06 10:31:12,N,1.0,41,41,1.0,0.56,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,1.0,0.0,2.0
T08519,2.0,2021-07-06 12:29:20,2021-07-06 12:45:05,N,1.0,42,166,1.0,2.31,12.5,0.0,0.5,3.99,0.0,,0.3,17.29,1.0,0.0,1.0
T08847,2.0,2021-07-06 15:07:52,2021-07-06 15:17:44,N,1.0,74,75,1.0,1.4,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,1.0,0.0,2.0
T00448,2.0,2021-07-01 10:05:45,2021-07-01 10:09:10,N,1.0,166,151,1.0,0.64,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1.0,0.0,1.0
T00880,2.0,2021-07-01 13:51:31,2021-07-01 13:57:51,N,1.0,41,42,1.0,0.91,6.0,0.0,0.5,1.02,0.0,,0.3,7.82,1.0,0.0,1.0
T04339,2.0,2021-07-03 12:36:23,2021-07-03 12:43:58,N,1.0,75,75,1.0,1.01,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,2.0
T07013,2.0,2021-07-05 15:25:35,2021-07-05 15:32:20,N,1.0,74,41,1.0,1.02,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T04228,1.0,2021-07-03 11:04:57,2021-07-03 11:18:58,N,1.0,254,254,1.0,1.6,10.5,0.0,0.5,3.35,0.0,,0.3,14.65,1.0,0.0,1.0
T01357,2.0,2021-07-01 17:03:10,2021-07-01 17:15:14,N,1.0,119,69,1.0,1.15,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0,2.0
T07532,2.0,2021-07-05 19:24:49,2021-07-05 19:33:00,N,1.0,74,24,1.0,1.39,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T08422,1.0,2021-07-06 12:21:34,2021-07-06 12:22:05,N,1.0,145,145,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0,2.0
T05936,2.0,2021-07-04 15:15:54,2021-07-04 15:47:51,N,1.0,97,170,1.0,5.55,23.5,0.0,0.5,6.76,0.0,,0.3,33.81,1.0,2.75,1.0
T08091,2.0,2021-07-06 09:31:52,2021-07-06 09:40:32,N,1.0,74,75,1.0,1.51,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T04604,2.0,2021-07-03 15:12:45,2021-07-03 15:13:06,N,1.0,74,74,1.0,0.03,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0,2.0
T01735,2.0,2021-07-01 20:24:21,2021-07-01 20:28:45,N,1.0,97,97,1.0,0.67,5.0,0.5,0.5,3.0,0.0,,0.3,9.3,1.0,0.0,1.0
T07968,2.0,2021-07-06 08:36:54,2021-07-06 08:59:58,N,1.0,74,162,1.0,5.18,20.0,0.0,0.5,0.0,0.0,,0.3,23.55,1.0,2.75,1.0
T04480,2.0,2021-07-03 13:20:50,2021-07-03 13:48:46,N,1.0,95,41,1.0,12.52,36.0,0.0,0.5,0.0,6.55,,0.3,43.35,1.0,0.0,2.0
T09423,2.0,2021-07-06 20:15:52,2021-07-06 20:21:59,N,5.0,134,28,1.0,2.4,7.3,0.0,0.0,0.0,0.0,,0.3,7.6,2.0,0.0,1.0
T03088,2.0,2021-07-02 16:05:03,2021-07-02 16:51:43,N,1.0,197,97,5.0,9.83,38.5,1.0,0.5,0.0,0.0,,0.3,40.3,1.0,0.0,1.0
T00037,2.0,2021-07-01 02:08:25,2021-07-01 02:18:42,N,1.0,75,166,1.0,1.94,9.5,0.5,0.5,2.0,0.0,,0.3,12.8,1.0,0.0,1.0
T03211,2.0,2021-07-02 16:48:40,2021-07-02 17:05:34,N,1.0,43,48,1.0,3.77,14.5,1.0,0.5,3.81,0.0,,0.3,22.86,1.0,2.75,1.0
T00796,2.0,2021-07-01 13:25:44,2021-07-01 13:28:40,N,5.0,121,121,1.0,0.5,17.8,0.0,0.0,0.0,0.0,,0.3,18.1,2.0,0.0,1.0
T05270,2.0,2021-07-03 22:44:57,2021-07-03 22:58:05,N,1.0,95,258,1.0,2.96,12.0,0.5,0.5,2.0,0.0,,0.3,15.3,1.0,0.0,1.0
T06320,2.0,2021-07-04 20:10:17,2021-07-04 20:40:16,N,1.0,66,197,1.0,13.54,39.5,0.5,0.5,0.0,0.0,,0.3,40.8,1.0,0.0,1.0
T07890,2.0,2021-07-06 08:00:00,2021-07-06 08:10:06,N,1.0,95,121,2.0,2.53,11.0,0.0,0.5,1.0,0.0,,0.3,12.8,1.0,0.0,1.0
T02037,1.0,2021-07-02 07:09:24,2021-07-02 07:40:38,N,1.0,78,163,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,0.0,1.0
T07435,2.0,2021-07-05 18:52:21,2021-07-05 18:58:11,N,1.0,41,42,1.0,1.38,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T08776,2.0,2021-07-06 15:11:11,2021-07-06 15:15:33,N,1.0,75,75,1.0,0.6,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0,2.0
T09220,2.0,2021-07-06 18:05:35,2021-07-06 18:09:37,N,1.0,95,95,1.0,0.87,5.0,1.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0,2.0
T03323,2.0,2021-07-02 17:57:43,2021-07-02 18:14:10,N,1.0,244,142,1.0,5.81,19.5,1.0,0.5,4.81,0.0,,0.3,28.86,1.0,2.75,1.0
T00327,1.0,2021-07-01 09:57:05,2021-07-01 10:12:58,N,1.0,65,17,1.0,2.2,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,2.0
T05129,2.0,2021-07-03 20:27:19,2021-07-03 20:33:27,N,1.0,152,42,1.0,1.2,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,1.0,0.0,2.0
T01066,2.0,2021-07-01 15:22:49,2021-07-01 15:49:57,N,1.0,41,47,2.0,3.41,18.0,0.0,0.5,0.0,0.0,,0.3,18.8,1.0,0.0,2.0
T06831,2.0,2021-07-05 12:24:28,2021-07-05 13:32:22,N,1.0,18,108,1.0,31.31,86.5,0.0,0.5,0.0,6.55,,0.3,93.85,1.0,0.0,1.0
T06031,2.0,2021-07-04 16:36:19,2021-07-04 16:48:22,N,1.0,74,263,1.0,2.74,11.0,0.0,0.5,3.0,0.0,,0.3,17.55,1.0,2.75,1.0
T02432,2.0,2021-07-02 10:39:52,2021-07-02 11:07:22,N,1.0,260,48,1.0,5.04,20.5,0.0,0.5,6.01,0.0,,0.3,30.06,1.0,2.75,1.0
T08743,2.0,2021-07-06 14:51:21,2021-07-06 14:59:21,N,1.0,75,236,1.0,1.02,7.5,0.0,0.5,2.76,0.0,,0.3,13.81,1.0,2.75,1.0
T03569,2.0,2021-07-02 19:17:02,2021-07-02 19:46:46,N,1.0,65,209,1.0,2.62,19.5,1.0,0.5,6.01,0.0,,0.3,30.06,1.0,2.75,1.0
T04796,2.0,2021-07-03 16:33:31,2021-07-03 16:45:18,N,1.0,74,151,1.0,2.41,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,0.0,1.0
T04872,2.0,2021-07-03 17:15:42,2021-07-03 17:39:14,N,1.0,97,14,1.0,4.87,19.0,0.0,0.5,3.0,0.0,,0.3,22.8,1.0,0.0,1.0
T08334,2.0,2021-07-06 11:04:34,2021-07-06 11:08:24,N,1.0,7,7,1.0,0.57,-4.5,0.0,-0.5,0.0,0.0,,-0.3,-5.3,1.0,0.0,3.0
T09714,2.0,2021-07-07 07:11:14,2021-07-07 07:27:56,N,1.0,74,237,1.0,2.67,12.5,0.0,0.5,3.21,0.0,,0.3,19.26,1.0,2.75,1.0
T06438,2.0,2021-07-04 23:09:17,2021-07-04 23:24:40,N,1.0,95,171,1.0,5.05,17.5,0.5,0.5,4.0,0.0,,0.3,22.8,1.0,0.0,1.0
T06667,1.0,2021-07-05 10:29:40,2021-07-05 10:33:59,N,1.0,42,42,1.0,0.9,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0,2.0
T05857,2.0,2021-07-04 14:43:23,2021-07-04 15:28:29,N,1.0,212,68,2.0,13.07,41.5,0.0,0.5,0.0,0.0,,0.3,45.05,1.0,2.75,2.0
T04155,2.0,2021-07-03 10:52:49,2021-07-03 11:01:17,N,1.0,7,202,1.0,1.86,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0,2.0
T00785,2.0,2021-07-01 12:27:12,2021-07-01 12:55:07,N,1.0,244,140,1.0,8.14,27.0,0.0,0.5,0.0,0.0,,0.3,30.55,1.0,2.75,2.0
T04906,2.0,2021-07-03 17:26:43,2021-07-03 17:35:31,N,1.0,129,82,5.0,1.31,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0,2.0
T06243,2.0,2021-07-04 19:55:17,2021-07-04 19:55:24,N,5.0,116,116,1.0,0.0,10.0,0.0,0.0,2.06,0.0,,0.3,12.36,2.0,0.0,1.0
T09588,2.0,2021-07-06 23:40:38,2021-07-06 23:47:03,N,1.0,41,74,1.0,1.45,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1.0,0.0,1.0
T06556,2.0,2021-07-05 07:48:37,2021-07-05 07:51:01,N,1.0,42,41,1.0,1.09,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,0.0,2.0
T08703,2.0,2021-07-06 14:34:24,2021-07-06 15:06:03,N,1.0,7,151,1.0,6.89,26.0,0.0,0.5,5.91,0.0,,0.3,35.46,1.0,2.75,1.0
T07496,2.0,2021-07-05 18:59:47,2021-07-05 19:13:56,N,1.0,225,72,5.0,2.66,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0,1.0
T09123,2.0,2021-07-06 17:20:26,2021-07-06 17:33:21,N,1.0,33,88,1.0,2.9,12.5,1.0,0.5,0.0,0.0,,0.3,17.05,1.0,2.75,2.0
T05142,2.0,2021-07-03 20:16:59,2021-07-03 20:44:11,N,1.0,41,112,1.0,10.74,32.5,0.5,0.5,8.07,6.55,,0.3,48.42,1.0,0.0,1.0
T06778,2.0,2021-07-05 11:19:13,2021-07-05 11:59:07,N,1.0,119,159,1.0,5.8,28.5,0.0,0.5,0.0,0.0,,0.3,29.3,1.0,0.0,1.0
