ID,VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,trip_type,congestion_surcharge
T08513,1.0,2021-07-06 12:05:30,2021-07-06 12:11:12,N,1.0,166,238,1.0,1.2,6.5,2.75,0.5,2.0,0.0,,0.3,12.05,1.0,2.75
T03278,1.0,2021-07-02 17:38:59,2021-07-02 18:03:04,N,1.0,74,143,2.0,3.9,18.0,3.75,0.5,2.0,0.0,,0.3,24.55,1.0,2.75
T03392,2.0,2021-07-02 18:05:43,2021-07-02 18:15:44,N,1.0,43,140,1.0,2.87,11.0,1.0,0.5,3.0,0.0,,0.3,18.55,1.0,2.75
T08690,2.0,2021-07-06 14:48:46,2021-07-06 15:00:12,N,1.0,244,166,1.0,2.79,11.5,0.0,0.5,1.84,0.0,,0.3,14.14,1.0,0.0
T04979,2.0,2021-07-03 18:34:25,2021-07-03 19:37:31,N,1.0,213,89,2.0,22.32,69.0,0.0,0.5,0.0,6.55,,0.3,76.35,1.0,0.0
T08760,2.0,2021-07-06 14:30:52,2021-07-06 14:34:52,N,1.0,52,52,1.0,0.74,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T09500,2.0,2021-07-06 21:34:56,2021-07-06 21:39:25,N,1.0,75,75,1.0,0.8,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1.0,0.0
T06909,2.0,2021-07-05 13:06:40,2021-07-05 13:24:47,N,1.0,243,75,1.0,7.19,23.0,0.0,0.5,7.14,0.0,,0.3,30.94,1.0,0.0
T09173,2.0,2021-07-06 17:43:13,2021-07-06 17:52:19,N,1.0,95,95,1.0,0.85,7.0,1.0,0.5,1.76,0.0,,0.3,10.56,1.0,0.0
T03666,2.0,2021-07-02 20:14:25,2021-07-02 20:31:36,N,1.0,97,61,1.0,3.52,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,1.0,0.0
T03993,2.0,2021-07-03 07:34:23,2021-07-03 07:39:37,N,1.0,74,42,1.0,0.91,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1.0,0.0
T01101,1.0,2021-07-01 15:46:20,2021-07-01 16:04:52,N,1.0,25,148,1.0,3.0,14.5,2.75,0.5,5.0,0.0,,0.3,23.05,1.0,2.75
T05673,1.0,2021-07-04 12:22:19,2021-07-04 12:31:48,N,1.0,74,263,1.0,2.7,10.0,2.75,0.5,2.7,0.0,,0.3,16.25,1.0,2.75
T06492,2.0,2021-07-05 01:04:16,2021-07-05 01:24:51,N,1.0,255,263,1.0,8.05,25.5,0.5,0.5,5.91,0.0,,0.3,35.46,1.0,2.75
T06264,2.0,2021-07-04 20:04:21,2021-07-04 21:08:04,N,1.0,213,97,1.0,19.87,65.0,0.0,0.5,0.0,6.55,,0.3,72.35,1.0,0.0
T08287,2.0,2021-07-06 10:24:02,2021-07-06 10:32:59,N,1.0,74,41,1.0,1.31,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T02957,2.0,2021-07-02 14:58:08,2021-07-02 16:01:00,N,2.0,244,132,1.0,20.61,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,1.0,0.0
T06029,2.0,2021-07-04 16:36:12,2021-07-04 16:39:38,N,1.0,75,74,1.0,0.48,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,1.0,0.0
T00894,1.0,2021-07-01 13:12:33,2021-07-01 13:52:46,N,1.0,74,195,1.0,0.0,30.2,0.0,0.5,0.0,0.0,,0.3,31.0,1.0,0.0
T00563,1.0,2021-07-01 11:48:53,2021-07-01 11:55:35,N,1.0,69,42,1.0,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T06323,1.0,2021-07-04 20:35:15,2021-07-04 20:38:59,N,1.0,75,41,1.0,0.8,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T05090,2.0,2021-07-03 19:29:28,2021-07-03 19:35:35,N,1.0,70,129,1.0,1.06,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T02712,1.0,2021-07-02 13:06:01,2021-07-02 14:00:33,N,1.0,76,140,1.0,0.0,45.2,0.0,0.5,0.0,0.0,,0.3,46.0,1.0,0.0
T08370,2.0,2021-07-06 11:20:02,2021-07-06 11:31:54,N,1.0,42,151,1.0,1.93,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0
T04724,1.0,2021-07-03 16:08:00,2021-07-03 16:21:52,N,1.0,65,87,1.0,3.2,12.5,2.75,0.5,3.2,0.0,,0.3,19.25,1.0,2.75
T07244,2.0,2021-07-05 17:16:16,2021-07-05 17:36:43,N,1.0,181,61,1.0,3.71,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,1.0,0.0
T09883,2.0,2021-07-07 08:53:40,2021-07-07 09:01:41,N,1.0,42,43,1.0,1.96,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,0.0
T01688,2.0,2021-07-01 20:08:25,2021-07-01 20:19:45,N,1.0,83,138,1.0,4.89,14.5,0.5,0.5,3.95,0.0,,0.3,19.75,1.0,0.0
T06435,2.0,2021-07-04 23:03:22,2021-07-04 23:16:08,N,1.0,41,42,1.0,2.56,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1.0,0.0
T07557,2.0,2021-07-05 20:53:23,2021-07-05 20:53:26,N,5.0,255,264,1.0,0.0,45.0,0.0,0.0,9.06,0.0,,0.3,54.36,2.0,0.0
T05297,2.0,2021-07-03 23:36:08,2021-07-03 23:50:37,N,1.0,81,94,3.0,3.91,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,1.0,0.0
T06452,2.0,2021-07-04 23:37:26,2021-07-04 23:39:20,N,5.0,80,80,2.0,0.0,21.8,0.0,0.0,4.42,0.0,,0.3,26.52,2.0,0.0
T06763,2.0,2021-07-05 11:52:18,2021-07-05 12:07:32,N,1.0,65,61,1.0,2.47,12.5,0.0,0.5,3.32,0.0,,0.3,16.62,1.0,0.0
T02160,2.0,2021-07-02 08:24:59,2021-07-02 08:31:33,N,1.0,74,75,1.0,1.4,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T00677,2.0,2021-07-01 12:10:42,2021-07-01 12:18:03,N,1.0,7,7,1.0,1.05,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T05212,2.0,2021-07-03 21:46:22,2021-07-03 22:01:26,N,1.0,74,208,1.0,6.76,21.0,0.5,0.5,0.0,0.0,,0.3,22.3,1.0,0.0
T06223,2.0,2021-07-04 19:51:51,2021-07-04 19:58:17,N,1.0,74,236,1.0,2.14,7.5,0.0,0.5,1.66,0.0,,0.3,12.71,1.0,2.75
T09885,2.0,2021-07-07 08:41:16,2021-07-07 08:47:46,N,1.0,244,166,1.0,1.68,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,0.0
T04477,2.0,2021-07-03 13:04:38,2021-07-03 13:13:28,N,1.0,244,238,1.0,4.08,13.5,0.0,0.5,3.41,0.0,,0.3,20.46,1.0,2.75
T05202,2.0,2021-07-03 21:42:21,2021-07-03 21:49:54,N,1.0,75,42,1.0,0.0,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T05731,1.0,2021-07-04 12:03:05,2021-07-04 12:23:09,N,1.0,169,259,1.0,0.0,18.2,0.0,0.5,0.0,0.0,,0.3,19.0,1.0,0.0
T05562,2.0,2021-07-04 11:01:23,2021-07-04 11:20:33,N,1.0,25,233,1.0,5.54,18.0,0.0,0.5,0.0,0.0,,0.3,21.55,1.0,2.75
T03444,2.0,2021-07-02 18:30:21,2021-07-02 18:34:05,N,1.0,43,236,6.0,1.09,5.5,1.0,0.5,1.5,0.0,,0.3,11.55,1.0,2.75
T03678,1.0,2021-07-02 20:39:12,2021-07-02 20:47:18,N,1.0,89,188,1.0,1.3,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T05911,2.0,2021-07-04 15:34:07,2021-07-04 16:00:10,N,1.0,166,70,1.0,8.44,26.5,0.0,0.5,0.0,6.55,,0.3,33.85,1.0,0.0
T07106,2.0,2021-07-05 15:38:51,2021-07-05 15:49:02,N,1.0,74,141,1.0,2.74,10.5,0.0,0.5,2.81,0.0,,0.3,16.86,1.0,2.75
T05755,2.0,2021-07-04 13:16:35,2021-07-04 13:23:05,N,1.0,74,237,1.0,2.44,8.5,0.0,0.5,1.2,0.0,,0.3,13.25,1.0,2.75
T03612,2.0,2021-07-02 19:23:52,2021-07-02 19:32:44,N,1.0,260,260,1.0,1.13,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,0.0
T08927,2.0,2021-07-06 15:28:29,2021-07-06 15:35:08,N,1.0,75,74,1.0,1.43,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T06911,2.0,2021-07-05 13:23:16,2021-07-05 13:30:38,N,1.0,41,74,1.0,0.85,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T09102,2.0,2021-07-06 17:51:23,2021-07-06 18:15:32,N,1.0,82,112,1.0,6.16,21.5,1.0,0.5,6.99,0.0,,0.3,30.29,1.0,0.0
T07247,2.0,2021-07-05 17:33:47,2021-07-05 17:34:41,N,1.0,23,23,6.0,0.26,3.0,0.0,0.5,0.0,0.0,,0.3,3.8,1.0,0.0
T05106,2.0,2021-07-03 20:35:43,2021-07-03 21:03:36,N,1.0,83,63,1.0,6.06,22.5,0.5,0.5,2.5,0.0,,0.3,26.3,1.0,0.0
T01125,2.0,2021-07-01 15:32:49,2021-07-01 16:22:19,N,1.0,80,197,1.0,10.14,37.5,0.0,0.5,0.0,0.0,,0.3,38.3,1.0,0.0
T03608,1.0,2021-07-02 19:28:55,2021-07-02 19:54:31,N,1.0,97,71,1.0,5.3,20.5,1.0,0.5,4.45,0.0,,0.3,26.75,1.0,0.0
T00141,1.0,2021-07-01 07:25:39,2021-07-01 07:37:47,N,1.0,94,247,1.0,0.0,13.2,0.0,0.5,0.0,0.0,,0.3,14.0,1.0,0.0
T08102,2.0,2021-07-06 09:59:22,2021-07-06 10:09:44,N,1.0,75,236,1.0,1.11,8.0,0.0,0.5,2.31,0.0,,0.3,13.86,1.0,2.75
T01759,2.0,2021-07-01 20:21:41,2021-07-01 20:35:08,N,1.0,134,132,5.0,6.78,19.5,0.5,0.5,4.16,0.0,,0.3,24.96,1.0,0.0
T01132,2.0,2021-07-01 15:17:01,2021-07-01 16:56:46,N,1.0,213,216,2.0,22.82,80.5,0.0,0.5,0.0,6.55,,0.3,87.85,1.0,0.0
T02752,1.0,2021-07-02 13:26:25,2021-07-02 13:44:55,N,1.0,74,42,1.0,2.6,13.0,0.0,0.5,2.0,0.0,,0.3,15.8,1.0,0.0
T05146,2.0,2021-07-03 20:38:57,2021-07-03 20:48:19,N,1.0,95,196,1.0,1.66,8.5,0.5,0.5,2.45,0.0,,0.3,12.25,1.0,0.0
T02755,2.0,2021-07-02 13:58:24,2021-07-02 14:16:08,N,1.0,7,170,1.0,4.16,16.0,0.0,0.5,3.91,0.0,,0.3,23.46,1.0,2.75
T03639,2.0,2021-07-02 20:52:27,2021-07-02 20:56:42,N,1.0,75,238,1.0,0.95,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T07356,2.0,2021-07-05 18:35:23,2021-07-05 18:46:47,N,1.0,74,262,1.0,2.26,10.0,0.0,0.5,2.71,0.0,,0.3,16.26,1.0,2.75
T08691,2.0,2021-07-06 14:36:09,2021-07-06 14:42:23,N,1.0,41,42,1.0,1.21,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T03057,2.0,2021-07-02 15:08:10,2021-07-02 15:21:29,N,1.0,95,121,3.0,2.59,11.5,0.0,0.5,1.0,0.0,,0.3,13.3,1.0,0.0
T05497,2.0,2021-07-04 08:22:50,2021-07-04 09:02:48,N,1.0,75,55,1.0,22.45,63.0,0.0,0.5,0.0,0.0,,0.3,63.8,1.0,0.0
T09314,2.0,2021-07-06 18:06:33,2021-07-06 18:14:15,N,1.0,265,265,1.0,0.43,6.5,1.0,0.5,0.0,0.0,,0.3,8.3,1.0,0.0
T06602,2.0,2021-07-05 09:38:35,2021-07-05 09:40:32,N,1.0,193,193,1.0,0.0,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0
T07909,1.0,2021-07-06 07:58:13,2021-07-06 08:06:43,N,1.0,7,223,1.0,1.7,8.0,0.0,0.5,2.0,0.0,,0.3,10.8,1.0,0.0
T05522,2.0,2021-07-04 08:58:20,2021-07-04 09:18:49,N,1.0,244,158,1.0,9.92,29.5,0.0,0.5,10.0,0.0,,0.3,43.05,1.0,2.75
T03910,2.0,2021-07-03 01:52:54,2021-07-03 02:05:19,N,1.0,7,56,1.0,6.4,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,1.0,0.0
T01801,2.0,2021-07-01 21:06:23,2021-07-01 21:14:22,N,1.0,61,62,1.0,1.29,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,1.0,0.0
T01968,2.0,2021-07-02 03:24:08,2021-07-02 03:35:22,N,1.0,82,168,1.0,6.29,19.0,0.5,0.5,5.37,6.55,,0.3,32.22,1.0,0.0
T07721,2.0,2021-07-05 22:18:52,2021-07-05 22:39:28,N,1.0,74,68,1.0,5.23,18.5,0.5,0.5,6.76,0.0,,0.3,29.31,1.0,2.75
T03470,1.0,2021-07-02 18:15:11,2021-07-02 18:25:15,N,1.0,97,66,4.0,1.7,9.0,1.0,0.5,2.15,0.0,,0.3,12.95,1.0,0.0
T08820,2.0,2021-07-06 15:43:26,2021-07-06 15:48:37,N,1.0,41,75,1.0,0.84,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T00965,2.0,2021-07-01 14:07:55,2021-07-01 14:22:19,N,1.0,75,237,1.0,2.04,11.0,0.0,0.5,0.0,0.0,,0.3,14.55,1.0,2.75
T02477,2.0,2021-07-02 10:54:00,2021-07-02 11:20:13,N,1.0,74,125,1.0,8.49,27.5,0.0,0.5,0.0,0.0,,0.3,31.05,1.0,2.75
T04921,2.0,2021-07-03 18:25:43,2021-07-03 18:49:44,N,1.0,130,146,1.0,10.6,32.0,0.0,0.5,6.56,0.0,,0.3,39.36,1.0,0.0
T05950,2.0,2021-07-04 15:26:22,2021-07-04 15:37:29,N,1.0,166,151,1.0,1.56,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T03857,2.0,2021-07-02 23:31:36,2021-07-02 23:36:41,N,1.0,129,129,1.0,0.69,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T05057,2.0,2021-07-03 19:41:32,2021-07-03 19:47:31,N,1.0,41,41,6.0,0.79,5.5,0.0,0.5,0.94,0.0,,0.3,7.24,1.0,0.0
T06749,2.0,2021-07-05 11:13:56,2021-07-05 11:20:30,N,1.0,7,193,1.0,1.16,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1.0,0.0
T02410,2.0,2021-07-02 10:09:03,2021-07-02 10:17:57,N,1.0,116,151,1.0,2.21,9.0,0.0,0.5,6.0,0.0,,0.3,15.8,1.0,0.0
T07317,2.0,2021-07-05 17:32:27,2021-07-05 17:44:58,N,1.0,74,262,1.0,2.94,11.5,0.0,0.5,0.0,0.0,,0.3,15.05,1.0,2.75
T00021,2.0,2021-07-01 00:59:11,2021-07-01 01:22:13,N,1.0,226,186,1.0,5.69,20.5,0.5,0.5,0.0,0.0,,0.3,24.55,1.0,2.75
T07111,2.0,2021-07-05 15:13:15,2021-07-05 15:27:49,N,1.0,95,132,5.0,7.42,22.0,0.0,0.5,4.56,0.0,,0.3,27.36,1.0,0.0
T06538,2.0,2021-07-05 06:25:59,2021-07-05 06:45:10,N,1.0,116,265,1.0,10.88,31.5,0.0,0.5,0.0,0.0,,0.3,32.3,1.0,0.0
T07505,2.0,2021-07-05 19:03:36,2021-07-05 19:16:46,N,1.0,74,126,1.0,3.33,12.5,1.0,0.5,0.0,0.0,,0.3,14.3,1.0,0.0
T07606,2.0,2021-07-05 20:06:38,2021-07-05 20:14:22,N,1.0,166,239,1.0,1.76,8.0,0.5,0.5,2.41,0.0,,0.3,14.46,1.0,2.75
T04656,2.0,2021-07-03 15:12:50,2021-07-03 15:22:28,N,1.0,75,142,6.0,2.73,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,1.0,2.75
T08084,1.0,2021-07-06 09:34:50,2021-07-06 09:59:58,N,1.0,41,234,1.0,5.4,20.5,2.75,0.5,7.2,0.0,,0.3,31.25,1.0,2.75
T08512,2.0,2021-07-06 12:32:46,2021-07-06 12:42:58,N,1.0,116,244,1.0,1.86,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T07811,2.0,2021-07-06 01:28:41,2021-07-06 01:45:45,N,1.0,147,244,2.0,5.52,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,1.0,0.0
T03410,1.0,2021-07-02 18:41:37,2021-07-02 18:49:28,N,1.0,41,75,1.0,0.9,7.0,1.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T09146,1.0,2021-07-06 17:22:54,2021-07-06 17:38:23,N,1.0,17,61,1.0,1.9,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,1.0,0.0
T08565,2.0,2021-07-06 13:25:37,2021-07-06 14:08:55,N,1.0,215,61,1.0,9.93,37.0,0.0,0.5,0.0,0.0,,0.3,37.8,1.0,0.0
T06993,2.0,2021-07-05 14:08:28,2021-07-05 14:15:00,N,1.0,42,42,1.0,0.85,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T06175,2.0,2021-07-04 18:27:29,2021-07-04 18:53:25,N,1.0,31,239,1.0,14.1,39.5,0.0,0.5,0.0,3.0,,0.3,46.05,1.0,2.75
T03592,2.0,2021-07-02 19:27:46,2021-07-02 19:49:14,N,1.0,75,244,1.0,5.19,18.5,1.0,0.5,2.0,0.0,,0.3,22.3,1.0,0.0
T07457,2.0,2021-07-05 19:07:24,2021-07-05 19:28:44,N,1.0,116,18,1.0,5.69,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,1.0,0.0
T09378,2.0,2021-07-06 16:10:50,2021-07-06 16:13:24,N,5.0,101,264,1.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.3,8.3,2.0,0.0
T07566,2.0,2021-07-05 20:48:26,2021-07-05 20:59:57,N,1.0,74,229,5.0,4.69,15.0,0.5,0.5,3.81,0.0,,0.3,22.86,1.0,2.75
T01455,2.0,2021-07-01 18:28:43,2021-07-01 18:38:18,N,1.0,65,97,1.0,1.43,7.5,1.0,0.5,2.79,0.0,,0.3,12.09,1.0,0.0
T07661,1.0,2021-07-05 21:47:18,2021-07-05 22:10:25,N,1.0,116,94,1.0,5.1,19.0,0.5,0.5,0.0,0.0,,0.3,20.3,1.0,0.0
T06170,2.0,2021-07-04 18:25:16,2021-07-04 18:39:46,N,1.0,65,255,1.0,3.44,14.5,0.0,0.5,3.82,0.0,,0.3,19.12,1.0,0.0
T01319,1.0,2021-07-01 17:48:32,2021-07-01 18:02:57,N,1.0,75,163,1.0,2.6,12.0,3.75,0.5,3.3,0.0,,0.3,19.85,1.0,2.75
T04202,2.0,2021-07-03 10:42:10,2021-07-03 11:21:38,N,1.0,69,74,1.0,5.19,27.0,0.0,0.5,0.0,0.0,,0.3,27.8,1.0,0.0
T07586,2.0,2021-07-05 20:49:19,2021-07-05 21:02:10,N,1.0,74,151,1.0,2.2,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1.0,0.0
T00553,2.0,2021-07-01 11:15:26,2021-07-01 11:15:58,N,1.0,116,116,1.0,0.02,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,1.0,0.0
T06503,2.0,2021-07-05 02:36:24,2021-07-05 02:53:20,N,1.0,7,116,1.0,6.17,20.0,0.5,0.5,0.0,6.55,,0.3,27.85,1.0,0.0
T04187,2.0,2021-07-03 09:51:34,2021-07-03 10:01:48,N,1.0,82,57,1.0,1.56,8.0,0.0,0.5,0.0,0.0,,0.3,8.8,1.0,0.0
T06988,2.0,2021-07-05 14:35:51,2021-07-05 14:52:05,N,1.0,74,236,1.0,2.56,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,2.75
T06426,2.0,2021-07-04 23:28:49,2021-07-04 23:40:05,N,1.0,74,238,1.0,2.45,10.5,0.5,0.5,1.77,0.0,,0.3,13.57,1.0,0.0
T03685,2.0,2021-07-02 20:25:11,2021-07-02 20:58:28,N,5.0,69,60,2.0,3.37,15.0,0.0,0.0,0.0,0.0,,0.3,15.3,2.0,0.0
T05180,2.0,2021-07-03 20:22:02,2021-07-03 20:40:49,N,1.0,74,239,1.0,4.09,16.0,0.5,0.5,4.01,0.0,,0.3,24.06,1.0,2.75
T06821,2.0,2021-07-05 12:11:13,2021-07-05 12:25:38,N,1.0,65,140,1.0,7.15,21.5,0.0,0.5,5.01,0.0,,0.3,30.06,1.0,2.75
T06584,1.0,2021-07-05 08:58:17,2021-07-05 09:04:06,N,1.0,74,75,1.0,1.6,7.0,0.0,0.5,1.55,0.0,,0.3,9.35,1.0,0.0
T07362,2.0,2021-07-05 18:31:09,2021-07-05 18:42:38,N,1.0,127,94,1.0,1.51,9.0,1.0,0.5,0.0,0.0,,0.3,10.8,1.0,0.0
T01990,2.0,2021-07-02 06:00:48,2021-07-02 06:00:51,N,5.0,223,223,3.0,0.29,65.0,0.0,0.0,0.0,0.0,,0.3,65.3,2.0,0.0
T02876,1.0,2021-07-02 14:58:43,2021-07-02 15:30:43,N,1.0,69,259,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,0.0
T06809,1.0,2021-07-05 12:46:02,2021-07-05 14:18:46,N,1.0,129,82,1.0,10.2,54.0,0.0,0.5,0.0,0.0,,0.3,54.8,1.0,0.0
T03611,2.0,2021-07-02 19:25:31,2021-07-02 19:25:35,N,1.0,41,41,1.0,0.01,2.5,1.0,0.5,0.0,0.0,,0.3,4.3,1.0,0.0
T00393,2.0,2021-07-01 09:47:33,2021-07-01 13:10:50,N,1.0,160,264,1.0,4.97,107.5,0.0,0.5,0.0,0.0,,0.3,108.3,1.0,0.0
T03266,2.0,2021-07-02 18:39:05,2021-07-02 19:00:50,N,1.0,244,247,1.0,1.1,13.5,1.0,0.5,3.06,0.0,,0.3,18.36,1.0,0.0
T09563,2.0,2021-07-06 23:04:11,2021-07-06 23:09:19,N,1.0,75,75,1.0,0.91,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T01496,2.0,2021-07-01 18:35:15,2021-07-01 18:57:30,N,1.0,41,119,1.0,2.4,14.5,1.0,0.5,0.0,0.0,,0.3,16.3,1.0,0.0
T05126,1.0,2021-07-03 20:17:22,2021-07-03 21:00:32,N,1.0,65,39,1.0,7.4,30.0,0.5,0.5,0.0,0.0,,0.3,31.3,1.0,0.0
T01077,1.0,2021-07-01 15:56:41,2021-07-01 16:25:36,N,1.0,82,229,1.0,0.0,22.2,0.0,0.5,0.0,0.0,,0.3,23.0,1.0,0.0
T03168,2.0,2021-07-02 16:52:48,2021-07-02 17:22:12,N,1.0,82,173,4.0,2.09,17.5,1.0,0.5,0.0,0.0,,0.3,19.3,1.0,0.0
T02557,2.0,2021-07-02 11:20:55,2021-07-02 11:21:30,N,1.0,193,7,1.0,0.0,2.5,0.0,0.5,0.01,0.0,,0.3,3.31,1.0,0.0
T03205,2.0,2021-07-02 16:55:42,2021-07-02 18:02:08,N,1.0,74,169,1.0,5.47,39.5,1.0,0.5,0.0,0.0,,0.3,41.3,1.0,0.0
T03508,2.0,2021-07-02 18:59:25,2021-07-02 19:16:46,N,1.0,75,152,3.0,2.98,13.0,1.0,0.5,2.96,0.0,,0.3,17.76,1.0,0.0
T00411,2.0,2021-07-01 10:16:29,2021-07-01 10:40:14,N,1.0,152,159,1.0,2.96,16.5,0.0,0.5,0.0,0.0,,0.3,17.3,1.0,0.0
T06643,2.0,2021-07-05 09:35:41,2021-07-05 09:46:10,N,1.0,74,140,1.0,4.21,14.0,0.0,0.5,4.39,0.0,,0.3,21.94,1.0,2.75
T04466,2.0,2021-07-03 13:28:51,2021-07-03 13:37:14,N,1.0,74,74,1.0,1.05,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0
T06200,2.0,2021-07-04 18:26:07,2021-07-04 18:37:35,N,1.0,74,142,1.0,3.78,12.5,0.0,0.5,0.0,0.0,,0.3,16.05,1.0,2.75
T04512,2.0,2021-07-03 14:41:33,2021-07-03 14:54:09,N,1.0,75,152,1.0,2.47,11.0,0.0,0.5,0.0,0.0,,0.3,11.8,1.0,0.0
T01494,2.0,2021-07-01 17:58:59,2021-07-01 18:05:08,N,1.0,75,75,1.0,0.85,6.0,1.0,0.5,1.56,0.0,,0.3,9.36,1.0,0.0
T08079,2.0,2021-07-06 09:42:45,2021-07-06 09:53:36,N,1.0,75,166,1.0,2.2,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,1.0,0.0
T00640,1.0,2021-07-01 11:36:46,2021-07-01 11:42:38,N,1.0,41,166,1.0,0.9,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T07153,2.0,2021-07-05 16:42:53,2021-07-05 17:12:27,N,1.0,118,22,1.0,11.95,36.5,0.0,0.5,0.0,6.55,,0.3,43.85,1.0,0.0
T02871,1.0,2021-07-02 14:55:10,2021-07-02 15:00:32,N,1.0,42,41,1.0,1.0,6.0,0.0,0.5,2.0,0.0,,0.3,8.8,1.0,0.0
T04888,2.0,2021-07-03 17:30:58,2021-07-03 17:43:35,N,1.0,74,243,1.0,5.02,16.0,0.0,0.5,3.36,0.0,,0.3,20.16,1.0,0.0
T03664,2.0,2021-07-02 20:46:20,2021-07-02 20:55:05,N,1.0,49,17,1.0,1.68,8.0,0.5,0.5,2.79,0.0,,0.3,12.09,1.0,0.0
T05603,2.0,2021-07-04 11:56:34,2021-07-04 12:11:25,N,1.0,166,237,1.0,3.37,13.0,0.0,0.5,0.0,0.0,,0.3,16.55,1.0,2.75
T02261,2.0,2021-07-02 09:40:08,2021-07-02 09:45:57,N,1.0,116,42,1.0,0.92,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,0.0
T00651,2.0,2021-07-01 12:06:05,2021-07-01 12:58:03,N,1.0,127,18,1.0,4.61,31.0,0.0,0.5,0.0,0.0,,0.3,31.8,1.0,0.0
T05489,2.0,2021-07-04 08:43:47,2021-07-04 08:48:36,N,1.0,74,74,1.0,0.93,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,1.0,0.0
T01099,2.0,2021-07-01 15:43:11,2021-07-01 15:56:24,N,1.0,75,238,1.0,2.07,11.0,0.0,0.5,3.64,0.0,,0.3,18.19,1.0,2.75
T06679,1.0,2021-07-05 10:58:32,2021-07-05 11:07:03,N,1.0,116,166,1.0,1.1,7.5,0.5,0.5,1.75,0.0,,0.3,10.55,1.0,0.0
T05116,2.0,2021-07-03 20:15:33,2021-07-03 20:25:37,N,1.0,83,129,1.0,1.47,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1.0,0.0
T02737,2.0,2021-07-02 13:04:57,2021-07-02 13:16:50,N,1.0,244,240,1.0,7.31,21.5,0.0,0.5,0.0,3.0,,0.3,25.3,1.0,0.0
T09991,2.0,2021-07-07 09:34:39,2021-07-07 10:07:10,N,1.0,265,265,1.0,37.98,97.5,0.0,0.5,0.0,0.0,,0.3,98.3,1.0,0.0
